shipment_id,shipment_date,year,month,month_name,quarter,lane_id,origin_state,destination_state,origin_type,destination_type,volume_band,service_sensitivity,base_risk_band,strategic_priority,carrier_id,carrier_name,carrier_profile,distance_miles,weight_lbs,planned_transit_days,actual_transit_days,quoted_cost,actual_cost,cost_leakage_amount,on_time_flag,invoice_exception_flag,utilization_pct,priority_flag,carrier_hist_otif,carrier_hist_exception_rate,lane_hist_otif,lane_hist_avg_delay,lane_carrier_hist_otif,cost_per_mile_quoted,distance_x_carrier_risk,weight_util_ratio,late_risk_probability,late_risk_tier
SH001318,2024-11-06,2024,11,November,4,L012,Georgia,Texas,Battery Hub,Processing Hub,Low,Medium,Medium,Medium,C02,Titan Logistics,Premium / High Reliability,900,17407.0,3,3,2704.99,2799.38,94.39,1,0,0.64,Medium,0.968299711815562,0.08357348703170028,0.9137931034482759,0.0,1.0,3.0055444444444444,33.07692307692306,27198.4375,0.0954,Low Risk
SH001290,2024-11-07,2024,11,November,4,L009,Georgia,Michigan,Battery Hub,EV Manufacturing Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,850,18258.0,2,2,2575.07,2710.77,135.7,1,0,0.75,High,0.9683908045977011,0.08333333333333333,0.9145299145299145,0.09401709401709402,1.0,3.029494117647059,31.239316239316224,24344.0,0.1557,Medium Risk
SH001274,2024-11-07,2024,11,November,4,L008,North Carolina,Tennessee,Processing Hub,EV Manufacturing Hub,Medium,High,Low,Medium,C03,BlueRoute Transport,Balanced Performer,450,16489.0,1,1,1057.54,1195.27,137.73,1,0,0.88,Medium,0.9523809523809523,0.07301587301587302,0.9736842105263158,0.05263157894736842,0.9375,2.3500888888888887,26.445086705202304,18737.5,0.0703,Low Risk
SH001323,2024-11-07,2024,11,November,4,L012,Georgia,Texas,Battery Hub,Processing Hub,Low,Medium,Medium,Medium,C02,Titan Logistics,Premium / High Reliability,900,14904.0,3,3,2589.96,2677.79,87.83,1,0,0.62,Medium,0.9684813753581661,0.0830945558739255,0.9152542372881356,0.0,1.0,2.8777333333333335,33.07692307692306,24038.709677419356,0.0971,Low Risk
SH001173,2024-11-07,2024,11,November,4,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,1200,21004.0,3,2,3196.37,3132.55,-63.82,1,0,0.83,High,0.9525316455696202,0.07278481012658228,0.9204545454545454,0.017045454545454544,0.9285714285714286,2.6636416666666665,70.5202312138728,25306.024096385543,0.2181,Medium Risk
SH001157,2024-11-07,2024,11,November,4,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,1200,25067.0,3,2,3494.9,3794.36,299.46,1,1,0.79,High,0.9685714285714285,0.08285714285714285,0.9209039548022598,0.011299435028248588,0.9782608695652174,2.9124166666666667,44.10256410256408,31730.379746835442,0.092,Low Risk
SH001218,2024-11-07,2024,11,November,4,L004,North Carolina,Michigan,Processing Hub,EV Manufacturing Hub,Medium,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,700,14818.0,2,2,1755.41,1740.6,-14.81,1,0,0.65,High,0.9526813880126183,0.07255520504731862,0.9739130434782609,-0.1826086956521739,1.0,2.5077285714285718,41.136801541425804,22796.923076923074,0.0992,Low Risk
SH001171,2024-11-08,2024,11,November,4,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,1200,20182.0,3,3,3124.82,3057.17,-67.65,1,0,0.75,High,0.9528301886792453,0.07232704402515723,0.9213483146067416,0.0056179775280898875,0.9302325581395349,2.604016666666667,70.5202312138728,26909.333333333332,0.3122,High Risk
SH001199,2024-11-08,2024,11,November,4,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,1350,21468.0,3,3,3799.63,4096.34,296.71,1,0,0.83,High,0.9529780564263323,0.07210031347962383,0.9432624113475178,0.028368794326241134,0.9534883720930233,2.814540740740741,79.33526011560691,25865.060240963856,0.2352,Medium Risk
SH001244,2024-11-08,2024,11,November,4,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,900,23702.0,3,2,2455.84,2360.77,-95.07,1,0,0.72,High,0.953125,0.071875,0.9384615384615385,-0.05384615384615385,0.9166666666666666,2.728711111111111,52.89017341040461,32919.444444444445,0.2282,Medium Risk
SH001263,2024-11-08,2024,11,November,4,L007,Texas,Georgia,Processing Hub,Battery Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,800,19347.0,2,2,2273.42,2449.43,176.01,1,0,0.81,High,0.9686609686609686,0.08547008547008547,0.9357798165137615,-0.03669724770642202,0.9642857142857143,2.841775,29.401709401709386,23885.185185185182,0.0359,Low Risk
SH001273,2024-11-08,2024,11,November,4,L008,North Carolina,Tennessee,Processing Hub,EV Manufacturing Hub,Medium,High,Low,Medium,C04,Velocity Haul,Exception-Prone Carrier,450,18870.0,1,1,1093.48,1161.77,68.29,1,0,0.68,Medium,0.8418604651162791,0.12558139534883722,0.974025974025974,0.05194805194805195,1.0,2.4299555555555554,85.80246913580247,27749.999999999996,0.1609,Medium Risk
SH001268,2024-11-09,2024,11,November,4,L007,Texas,Georgia,Processing Hub,Battery Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,800,16334.0,2,2,2175.26,2130.75,-44.51,1,0,0.77,High,0.96875,0.08522727272727272,0.9363636363636364,-0.03636363636363636,0.9655172413793104,2.719075,29.401709401709386,21212.987012987014,0.033,Low Risk
SH001266,2024-11-09,2024,11,November,4,L007,Texas,Georgia,Processing Hub,Battery Hub,Medium,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,800,18224.0,2,3,2092.23,2196.73,104.5,0,0,0.79,High,0.8425925925925926,0.125,0.9369369369369369,-0.036036036036036036,0.7647058823529411,2.6152875,152.53772290809326,23068.354430379746,0.7154,Critical Risk
SH001172,2024-11-09,2024,11,November,4,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,1200,16577.0,3,3,3422.72,3444.07,21.35,1,0,0.76,High,0.9688385269121813,0.08498583569405099,0.9217877094972067,0.00558659217877095,0.9787234042553191,2.8522666666666665,44.10256410256408,21811.842105263157,0.0658,Low Risk
SH001198,2024-11-09,2024,11,November,4,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,1350,20182.0,3,3,4206.74,4339.54,132.8,1,0,0.89,High,0.9689265536723164,0.0847457627118644,0.9436619718309859,0.028169014084507043,0.9555555555555556,3.1161037037037036,49.61538461538459,22676.404494382023,0.2294,Medium Risk
SH001243,2024-11-09,2024,11,November,4,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,900,15991.0,3,3,2668.41,2618.08,-50.33,1,0,0.72,High,0.9690140845070423,0.08450704225352113,0.9389312977099237,-0.061068702290076333,1.0,2.9648999999999996,33.07692307692306,22209.722222222223,0.0211,Low Risk
SH001261,2024-11-10,2024,11,November,4,L007,Texas,Georgia,Processing Hub,Battery Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,800,15198.0,2,2,2324.41,2531.11,206.7,1,0,0.68,High,0.9691011235955056,0.08426966292134831,0.9285714285714286,-0.026785714285714284,0.9666666666666667,2.9055125,29.401709401709386,22350.0,0.0595,Low Risk
SH001282,2024-11-10,2024,11,November,4,L009,Georgia,Michigan,Battery Hub,EV Manufacturing Hub,Medium,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,850,20905.0,2,2,2183.26,2301.74,118.48,1,0,0.73,High,0.8387096774193549,0.12442396313364056,0.9152542372881356,0.09322033898305085,0.8,2.5685411764705885,162.07133058984908,28636.986301369863,0.3659,High Risk
SH001291,2024-11-10,2024,11,November,4,L009,Georgia,Michigan,Battery Hub,EV Manufacturing Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,850,23755.0,2,2,2379.74,2269.73,-110.01,1,0,0.79,High,0.969187675070028,0.08403361344537816,0.9159663865546218,0.09243697478991597,1.0,2.7996941176470584,31.239316239316224,30069.620253164554,0.1938,Medium Risk
SH001246,2024-11-10,2024,11,November,4,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,900,21124.0,3,3,2626.35,2649.96,23.61,1,0,0.7,High,0.9692737430167597,0.08379888268156424,0.9393939393939394,-0.06060606060606061,1.0,2.9181666666666666,33.07692307692306,30177.14285714286,0.0446,Low Risk
SH001281,2024-11-10,2024,11,November,4,L009,Georgia,Michigan,Battery Hub,EV Manufacturing Hub,Medium,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,850,15293.0,2,3,2336.81,2728.17,391.36,0,1,0.71,High,0.9532710280373832,0.07165109034267912,0.9166666666666666,0.09166666666666666,0.9666666666666667,2.7491882352941177,49.951830443159906,21539.43661971831,0.5219,Critical Risk
SH001205,2024-11-10,2024,11,November,4,L003,Georgia,Tennessee,Battery Hub,EV Manufacturing Hub,Medium,Medium,Low,Medium,C02,Titan Logistics,Premium / High Reliability,250,13663.0,1,1,696.47,713.65,17.18,1,0,0.71,Medium,0.9693593314763231,0.08356545961002786,0.968421052631579,0.031578947368421054,0.9655172413793104,2.78588,9.188034188034184,19243.66197183099,0.0284,Low Risk
SH001204,2024-11-10,2024,11,November,4,L003,Georgia,Tennessee,Battery Hub,EV Manufacturing Hub,Medium,Medium,Low,Medium,C03,BlueRoute Transport,Balanced Performer,250,13108.0,1,1,635.59,572.77,-62.82,1,0,0.79,Medium,0.9503105590062112,0.07453416149068323,0.96875,0.03125,0.9629629629629629,2.54236,14.691714836223502,16592.40506329114,0.0429,Low Risk
SH001160,2024-11-10,2024,11,November,4,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,1200,22926.0,3,3,3002.15,3291.23,289.08,1,0,0.8,High,0.8394495412844036,0.12385321100917432,0.9222222222222223,0.005555555555555556,0.8378378378378378,2.5017916666666666,228.8065843621399,28657.5,0.3724,High Risk
SH001239,2024-11-10,2024,11,November,4,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,900,19164.0,3,3,2267.76,2121.0,-146.76,1,0,0.73,High,0.9504643962848297,0.07430340557275542,0.9398496240601504,-0.06015037593984962,0.918918918918919,2.5197333333333334,52.89017341040461,26252.054794520547,0.2875,Medium Risk
SH001193,2024-11-11,2024,11,November,4,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,1350,14819.0,3,3,3285.72,3246.28,-39.44,1,0,0.81,High,0.9058441558441559,0.08441558441558442,0.9440559440559441,0.027972027972027972,0.9666666666666667,2.4338666666666664,164.38159156279954,18295.06172839506,0.2983,Medium Risk
SH001200,2024-11-11,2024,11,November,4,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,1350,19226.0,3,2,4113.12,4034.11,-79.01,1,0,0.88,High,0.9694444444444444,0.08333333333333333,0.9444444444444444,0.027777777777777776,0.9565217391304348,3.0467555555555554,49.61538461538459,21847.727272727272,0.0918,Low Risk
SH001300,2024-11-11,2024,11,November,4,L010,Nevada,Tennessee,Upstream Supply,Battery Hub,Low,High,High,Medium,C04,Velocity Haul,Exception-Prone Carrier,1750,14938.0,4,3,5399.87,5321.56,-78.31,1,0,0.62,High,0.8401826484018264,0.1232876712328767,0.7804878048780488,0.2682926829268293,0.42857142857142855,3.0856399999999997,333.676268861454,24093.548387096773,0.8687,Critical Risk
SH001301,2024-11-11,2024,11,November,4,L011,Texas,North Carolina,Processing Hub,Processing Hub,Medium,Medium,Medium,Medium,C01,Apex Freight,Low Cost / Lower Reliability,1200,20024.0,3,3,3019.66,2872.92,-146.74,1,0,0.66,Medium,0.9061488673139159,0.08414239482200647,0.8863636363636364,0.056818181818181816,0.75,2.516383333333333,146.11697027804405,30339.393939393936,0.4633,High Risk
SH001313,2024-11-11,2024,11,November,4,L011,Texas,North Carolina,Processing Hub,Processing Hub,Medium,Medium,Medium,Medium,C01,Apex Freight,Low Cost / Lower Reliability,1200,20373.0,3,4,3075.0,3239.19,164.19,0,0,0.67,Medium,0.9064516129032258,0.08387096774193549,0.8876404494382022,0.056179775280898875,0.76,2.5625,146.11697027804405,30407.462686567163,0.6461,Critical Risk
SH001322,2024-11-11,2024,11,November,4,L012,Georgia,Texas,Battery Hub,Processing Hub,Low,Medium,Medium,Medium,C03,BlueRoute Transport,Balanced Performer,900,15914.0,3,3,2333.68,2235.2,-98.48,1,0,0.65,Medium,0.9506172839506173,0.07407407407407407,0.9166666666666666,0.0,1.0,2.5929777777777776,52.89017341040461,24483.076923076922,0.2648,Medium Risk
SH001162,2024-11-12,2024,11,November,4,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,1200,20750.0,3,2,3256.46,3332.49,76.03,1,0,0.75,High,0.9507692307692308,0.07384615384615385,0.9226519337016574,0.0055248618784530384,0.9318181818181818,2.7137166666666666,70.5202312138728,27666.666666666668,0.241,Medium Risk
SH001286,2024-11-12,2024,11,November,4,L009,Georgia,Michigan,Battery Hub,EV Manufacturing Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,850,21517.0,2,2,2520.4,2588.04,67.64,1,1,0.75,High,0.9695290858725761,0.08310249307479224,0.9090909090909091,0.09917355371900827,1.0,2.9651764705882355,31.239316239316224,28689.333333333332,0.2153,Medium Risk
SH001303,2024-11-12,2024,11,November,4,L011,Texas,North Carolina,Processing Hub,Processing Hub,Medium,Medium,Medium,Medium,C01,Apex Freight,Low Cost / Lower Reliability,1200,16304.0,3,3,3185.21,3237.29,52.08,1,0,0.8,Medium,0.9035369774919614,0.08360128617363344,0.8777777777777778,0.06666666666666667,0.7307692307692307,2.654341666666667,146.11697027804405,20380.0,0.3944,High Risk
SH001272,2024-11-13,2024,11,November,4,L008,North Carolina,Tennessee,Processing Hub,EV Manufacturing Hub,Medium,High,Low,Medium,C02,Titan Logistics,Premium / High Reliability,450,17117.0,1,1,1180.35,1199.87,19.52,1,0,0.82,Medium,0.9696132596685083,0.0856353591160221,0.9743589743589743,0.05128205128205128,1.0,2.6229999999999998,16.53846153846153,20874.39024390244,0.0235,Low Risk
SH001188,2024-11-13,2024,11,November,4,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,1350,19863.0,3,2,3329.59,3309.52,-20.07,1,0,0.86,High,0.9038461538461539,0.08333333333333333,0.9448275862068966,0.020689655172413793,0.967741935483871,2.466362962962963,164.38159156279954,23096.511627906977,0.4139,High Risk
SH001265,2024-11-13,2024,11,November,4,L007,Texas,Georgia,Processing Hub,Battery Hub,Medium,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,800,16466.0,2,2,2087.74,2273.29,185.55,1,0,0.84,High,0.950920245398773,0.0736196319018405,0.9292035398230089,-0.02654867256637168,0.9642857142857143,2.6096749999999997,47.013487475915205,19602.380952380954,0.1024,Low Risk
SH001177,2024-11-13,2024,11,November,4,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,1200,18845.0,3,3,3138.39,3326.8,188.41,1,0,0.77,High,0.8409090909090909,0.12272727272727273,0.9230769230769231,0.0,0.8421052631578947,2.615325,228.8065843621399,24474.02597402597,0.5309,Critical Risk
SH001187,2024-11-13,2024,11,November,4,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,1350,17978.0,3,2,3532.69,3383.03,-149.66,1,0,0.85,High,0.9510703363914373,0.07339449541284404,0.9452054794520548,0.0136986301369863,0.9545454545454546,2.6168074074074075,79.33526011560691,21150.58823529412,0.2185,Medium Risk
SH001195,2024-11-14,2024,11,November,4,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,1350,20248.0,3,3,3499.38,3501.96,2.58,1,0,0.8,High,0.9512195121951219,0.07317073170731707,0.9455782312925171,0.006802721088435374,0.9555555555555556,2.5921333333333334,79.33526011560691,25310.0,0.3788,High Risk
SH001240,2024-11-14,2024,11,November,4,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,900,15650.0,3,2,2536.96,2488.93,-48.03,1,0,0.76,High,0.9696969696969697,0.08539944903581267,0.9402985074626866,-0.05970149253731343,1.0,2.8188444444444443,33.07692307692306,20592.105263157893,0.0413,Low Risk
SH001242,2024-11-14,2024,11,November,4,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,900,20847.0,3,3,2530.48,2593.8,63.32,1,0,0.93,High,0.9697802197802198,0.08516483516483517,0.9407407407407408,-0.06666666666666667,1.0,2.8116444444444446,33.07692307692306,22416.129032258064,0.0351,Low Risk
SH001251,2024-11-14,2024,11,November,4,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,900,14893.0,3,2,2222.06,2300.91,78.85,1,0,0.72,High,0.8416289592760181,0.12217194570135746,0.9411764705882353,-0.0661764705882353,0.8888888888888888,2.4689555555555556,171.60493827160494,20684.722222222223,0.6508,Critical Risk
SH001296,2024-11-14,2024,11,November,4,L010,Nevada,Tennessee,Upstream Supply,Battery Hub,Low,High,High,Medium,C03,BlueRoute Transport,Balanced Performer,1750,13895.0,4,4,5223.81,5030.14,-193.67,1,0,0.58,High,0.9513677811550152,0.0729483282674772,0.7857142857142857,0.23809523809523808,0.9166666666666666,2.9850342857142858,102.8420038535645,23956.89655172414,0.4042,High Risk
SH001299,2024-11-14,2024,11,November,4,L010,Nevada,Tennessee,Upstream Supply,Battery Hub,Low,High,High,Medium,C02,Titan Logistics,Premium / High Reliability,1750,15806.0,4,7,6045.85,5972.95,-72.9,0,0,0.59,High,0.9698630136986301,0.08493150684931507,0.7906976744186046,0.23255813953488372,0.8666666666666667,3.4547714285714286,64.31623931623928,26789.830508474577,0.6409,Critical Risk
SH001269,2024-11-15,2024,11,November,4,L008,North Carolina,Tennessee,Processing Hub,EV Manufacturing Hub,Medium,High,Low,Medium,C03,BlueRoute Transport,Balanced Performer,450,15361.0,1,1,1128.76,1074.28,-54.48,1,0,0.84,Medium,0.9515151515151515,0.07272727272727272,0.9746835443037974,0.05063291139240506,0.9411764705882353,2.5083555555555557,26.445086705202304,18286.904761904763,0.0916,Low Risk
SH001255,2024-11-15,2024,11,November,4,L006,Nevada,Georgia,Upstream Supply,Battery Hub,Low,High,High,Medium,C01,Apex Freight,Low Cost / Lower Reliability,1900,12233.0,5,5,5535.98,5928.92,392.94,1,0,0.61,Medium,0.9041533546325878,0.08306709265175719,0.7435897435897436,0.358974358974359,0.7,2.913673684210526,231.35186960690308,20054.09836065574,0.7456,Critical Risk
SH001228,2024-11-15,2024,11,November,4,L004,North Carolina,Michigan,Processing Hub,EV Manufacturing Hub,Medium,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,700,15157.0,2,3,1836.45,2170.32,333.87,0,1,0.72,High,0.8423423423423423,0.12162162162162163,0.9741379310344828,-0.1810344827586207,0.8421052631578947,2.6235,133.4705075445816,21051.38888888889,0.4364,High Risk
SH001168,2024-11-15,2024,11,November,4,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,1200,21520.0,3,3,3140.8,3261.16,120.36,1,0,0.82,High,0.8385650224215246,0.12556053811659193,0.9234972677595629,0.0,0.8461538461538461,2.6173333333333333,228.8065843621399,26243.90243902439,0.5039,Critical Risk
SH001191,2024-11-15,2024,11,November,4,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,1350,22512.0,3,3,3424.46,3343.31,-81.15,1,0,0.94,High,0.9044585987261147,0.08280254777070063,0.9459459459459459,0.006756756756756757,0.96875,2.5366370370370372,164.38159156279954,23948.936170212768,0.5358,Critical Risk
SH001202,2024-11-15,2024,11,November,4,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,1350,19534.0,3,3,3474.14,3482.51,8.37,1,0,0.87,High,0.9047619047619048,0.08253968253968254,0.9463087248322147,0.006711409395973154,0.9696969696969697,2.5734370370370367,164.38159156279954,22452.873563218393,0.5141,Critical Risk
